user_id,cluster,cluster_name,perk
469464,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
469699,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
469767,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
469824,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471077,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
471161,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471186,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471500,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471565,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471649,3,Hotel Loyalists,🏨 Extended Stay Discounts
471687,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
471717,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471935,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
471946,3,Hotel Loyalists,🏨 Extended Stay Discounts
471973,2,Window Shoppers,💰 First-Booking Discount
472394,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
472446,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
472614,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
472713,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
472785,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
472966,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
473332,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
473343,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
473402,1,Change-Prone Travelers,✅ Free Cancellation
473467,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
473568,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
473712,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
473847,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
474007,2,Window Shoppers,💰 First-Booking Discount
474120,1,Change-Prone Travelers,✅ Free Cancellation
474239,4,Serial Cancellers,💰 Travel or Credit Offer
474261,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
474278,2,Window Shoppers,💰 First-Booking Discount
474384,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
474464,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
474546,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
474951,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
474980,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
475060,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
475130,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
475467,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
475531,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476081,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476104,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476124,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
476173,3,Hotel Loyalists,🏨 Extended Stay Discounts
476270,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
476393,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
476436,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476535,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476665,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476693,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
476714,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
476742,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
476916,2,Window Shoppers,💰 First-Booking Discount
476956,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
477285,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
477316,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
477597,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
477730,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
477805,3,Hotel Loyalists,🏨 Extended Stay Discounts
478003,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478146,1,Change-Prone Travelers,✅ Free Cancellation
478188,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478228,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478291,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478533,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478585,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
478760,1,Change-Prone Travelers,✅ Free Cancellation
478801,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
478834,2,Window Shoppers,💰 First-Booking Discount
479071,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
479078,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
479101,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
479254,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
479524,4,Serial Cancellers,💰 Travel or Credit Offer
479785,2,Window Shoppers,💰 First-Booking Discount
480186,2,Window Shoppers,💰 First-Booking Discount
480313,1,Change-Prone Travelers,✅ Free Cancellation
480331,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
480690,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
480796,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
480877,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
480895,1,Change-Prone Travelers,✅ Free Cancellation
480975,2,Window Shoppers,💰 First-Booking Discount
481050,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
481245,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
481292,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
481358,2,Window Shoppers,💰 First-Booking Discount
481554,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
481622,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
481772,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
481781,2,Window Shoppers,💰 First-Booking Discount
482264,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
482335,3,Hotel Loyalists,🏨 Extended Stay Discounts
482424,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
482548,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
482602,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
482621,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
482630,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
482744,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
482811,4,Serial Cancellers,💰 Travel or Credit Offer
483224,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
483237,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
483345,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
483480,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
483483,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
483525,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
483603,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
483928,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
483982,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
484249,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
484342,4,Serial Cancellers,💰 Travel or Credit Offer
484418,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
484987,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
485149,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
485260,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
485393,4,Serial Cancellers,💰 Travel or Credit Offer
485505,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
485518,2,Window Shoppers,💰 First-Booking Discount
485536,2,Window Shoppers,💰 First-Booking Discount
485544,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
485591,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
485658,1,Change-Prone Travelers,✅ Free Cancellation
485780,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
485785,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
485891,1,Change-Prone Travelers,✅ Free Cancellation
485894,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486046,3,Hotel Loyalists,🏨 Extended Stay Discounts
486113,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486191,3,Hotel Loyalists,🏨 Extended Stay Discounts
486261,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486268,2,Window Shoppers,💰 First-Booking Discount
486270,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486366,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486447,4,Serial Cancellers,💰 Travel or Credit Offer
486454,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486605,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
486671,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
486751,1,Change-Prone Travelers,✅ Free Cancellation
486823,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487002,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487036,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487040,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487101,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
487276,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
487352,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487453,1,Change-Prone Travelers,✅ Free Cancellation
487637,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487680,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487715,1,Change-Prone Travelers,✅ Free Cancellation
487858,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
487954,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
488009,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
488099,2,Window Shoppers,💰 First-Booking Discount
488246,3,Hotel Loyalists,🏨 Extended Stay Discounts
488314,1,Change-Prone Travelers,✅ Free Cancellation
488410,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
488430,4,Serial Cancellers,💰 Travel or Credit Offer
488462,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
488480,1,Change-Prone Travelers,✅ Free Cancellation
488511,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
488529,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
488539,2,Window Shoppers,💰 First-Booking Discount
488672,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
488827,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
488865,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
488870,1,Change-Prone Travelers,✅ Free Cancellation
488918,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
488974,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489096,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489131,2,Window Shoppers,💰 First-Booking Discount
489575,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
489635,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
489661,3,Hotel Loyalists,🏨 Extended Stay Discounts
489730,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
489785,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489786,2,Window Shoppers,💰 First-Booking Discount
489802,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489844,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489852,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
489949,1,Change-Prone Travelers,✅ Free Cancellation
489953,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
489992,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490040,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490107,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
490133,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
490201,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490348,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490358,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490517,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490576,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490608,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
490629,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
490671,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491003,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491124,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491141,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491175,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491182,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491241,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491266,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491559,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491597,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491617,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491706,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491772,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491925,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
491930,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
491995,4,Serial Cancellers,💰 Travel or Credit Offer
492209,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
492211,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
492287,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
492371,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
492497,4,Serial Cancellers,💰 Travel or Credit Offer
492614,2,Window Shoppers,💰 First-Booking Discount
492999,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
493177,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
493409,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
493476,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
493718,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494294,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494374,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
494382,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494441,2,Window Shoppers,💰 First-Booking Discount
494463,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494484,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
494590,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494630,3,Hotel Loyalists,🏨 Extended Stay Discounts
494680,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494704,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
494985,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
495029,1,Change-Prone Travelers,✅ Free Cancellation
