user_id,age,married,has_children,total_sessions,total_clicks,avg_session_duration_sec,total_completed_trips,booking_conversion_rate,total_checked_bags,total_distance_km,money_spent_flight,money_spent_hotel,hotel_loyalty_score,avg_days_booking_to_trip,avg_trip_duration_days,trip_duration_type,flight_only_rate,hotel_only_rate,both_booked_rate,discount_usage_rate,cancellation_per_booking_rate,cluster,cluster_name,perk
396552,44,1,0,8,109,101,4,0.5,2,6486,1261.3,942.0,0.25,8.0,2.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
399137,52,1,0,8,155,143,4,0.5,2,4303,1662.9,6504.0,0.25,6.0,4.0,medium,0.0,0.5,0.5,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
399218,42,1,1,8,121,114,2,0.25,1,2642,975.8,369.0,1.0,8.0,3.0,short,0.5,0.0,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
399799,54,1,0,8,126,117,4,0.5,2,8392,2671.1,867.0,0.25,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
400275,54,1,1,8,99,92,2,0.25,1,6100,1743.9,1315.0,1.0,10.0,4.0,medium,0.5,0.0,0.5,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
400582,31,1,0,8,125,116,4,0.5,0,3643,1252.3,3029.0,0.25,7.0,3.0,short,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
400899,44,1,0,8,255,235,3,0.38,2,5439,2763.5,2872.0,0.333,6.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
401245,27,0,0,8,120,112,3,0.38,0,5567,1830.3,976.0,0.5,8.0,3.0,short,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
402332,31,0,0,8,137,127,2,0.25,0,4111,2010.1,528.2,0.5,15.0,2.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
402978,50,1,0,8,115,107,4,0.5,3,7978,2765.0,2374.0,0.25,6.0,4.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
403881,42,0,0,8,133,122,4,0.5,3,11877,10110.5,2677.0,0.333,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
404879,37,1,0,8,127,118,4,0.5,2,5244,2183.8,5986.0,0.333,8.0,4.0,medium,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
405305,44,1,1,9,139,115,3,0.33,2,8617,3231.2,2140.0,0.5,11.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
406210,20,0,1,8,93,87,2,0.25,1,9570,1845.0,1558.0,0.5,158.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
407118,51,1,0,8,112,172,2,0.38,1,2596,894.2,2370.0,1.0,8.0,5.0,medium,0.0,0.0,1.0,0.0,0.33,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
407250,35,0,0,8,143,133,4,0.5,1,10898,3829.1,1350.0,0.333,6.0,3.0,short,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
407275,40,0,0,8,126,118,4,0.5,2,4266,1493.9,2591.0,0.333,6.0,5.0,medium,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
407434,51,1,1,8,62,58,1,0.13,0,0,0.0,3186.0,1.0,3.0,9.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
407642,28,0,0,8,111,104,2,0.25,0,2606,939.5,1234.0,0.5,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
408551,42,1,1,9,93,78,2,0.22,1,3490,1294.8,1312.0,0.5,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
409073,41,1,0,8,178,165,3,0.38,3,9054,3157.1,1210.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
411179,50,0,0,8,366,1053,2,0.38,1,2617,913.2,4626.0,0.5,9.0,8.0,long,0.0,0.33,0.67,0.67,0.33,1,Change-Prone Travelers,✅ Free Cancellation
411701,39,0,0,8,157,145,2,0.25,1,3277,1156.5,462.0,0.5,10.0,2.0,short,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
413128,28,0,0,10,161,120,5,0.5,1,3787,8109.1,12377.2,0.25,6.0,7.0,medium,0.0,0.2,0.8,0.6,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
413340,46,1,1,8,120,112,3,0.38,2,3016,1064.1,1096.0,1.0,9.0,5.0,medium,0.67,0.0,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
413418,53,0,0,8,98,91,3,0.38,3,2080,1949.0,286.0,0.5,8.0,5.0,medium,0.33,0.33,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
413658,50,1,1,8,180,548,2,0.38,1,1086,378.1,1686.0,0.5,8.0,4.0,medium,0.33,0.33,0.33,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
414128,26,0,0,9,136,112,4,0.44,1,10522,13544.2,5794.8,0.25,11.0,4.0,medium,0.0,0.25,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
415282,40,1,1,8,93,87,2,0.25,0,4603,13415.6,3636.0,0.5,9.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
415381,44,1,0,8,108,101,3,0.38,3,2911,869.3,704.0,0.5,7.0,2.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
415581,41,1,0,8,113,105,3,0.38,2,5682,2119.5,2608.0,0.333,10.0,7.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
416319,54,1,0,8,220,205,2,0.25,1,1065,295.2,368.0,0.5,9.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
416580,42,0,0,8,320,928,4,0.63,1,5107,3776.7,878.1,0.333,6.0,4.0,medium,0.2,0.2,0.6,0.4,0.2,1,Change-Prone Travelers,✅ Free Cancellation
417679,36,0,0,8,141,132,5,0.63,2,10959,4958.2,2797.2,0.333,8.0,4.0,medium,0.2,0.0,0.8,0.6,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
418329,48,0,1,8,169,157,3,0.38,2,2475,832.0,3004.7,0.333,7.0,10.0,long,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
418488,37,1,0,8,197,182,4,0.5,2,8298,2823.2,2713.0,0.25,5.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
418692,38,0,0,10,312,804,2,0.3,1,3066,4624.6,477.0,0.5,6.0,3.0,short,0.0,0.0,1.0,0.67,0.33,1,Change-Prone Travelers,✅ Free Cancellation
420648,51,1,1,8,95,88,3,0.38,0,7659,2668.5,2812.0,1.0,6.0,9.0,long,0.33,0.33,0.33,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
420669,50,1,1,8,508,1361,2,0.5,1,3277,1194.3,1680.0,0.5,7.0,7.0,medium,0.25,0.25,0.5,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
421247,41,1,1,8,179,167,4,0.5,2,4207,1419.2,1965.3,0.333,7.0,4.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
421515,30,0,0,8,180,167,2,0.25,1,3718,1350.2,702.1,0.5,6.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
421666,28,0,1,8,369,1057,1,0.25,1,3674,1090.3,158.0,1.0,10.0,3.0,short,0.0,0.0,1.0,0.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
421700,39,0,1,8,141,130,3,0.38,0,5709,2700.9,3176.1,0.333,8.0,7.0,medium,0.0,0.0,1.0,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
421870,28,1,1,8,132,122,3,0.38,8,19775,346028.2,1987.0,0.5,81.0,9.0,long,0.33,0.0,0.67,0.67,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
422066,54,1,1,8,142,131,4,0.5,5,6619,5332.9,3579.0,0.25,9.0,7.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
422668,16,0,0,8,101,94,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
423042,41,0,1,8,251,334,5,0.75,1,4040,1346.2,1797.8,0.25,7.0,3.0,short,0.17,0.33,0.5,0.33,0.17,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
423413,16,0,0,8,133,124,1,0.13,0,0,0.0,10760.0,1.0,8.0,20.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
424553,48,1,0,8,216,201,3,0.38,1,2140,786.7,1919.0,0.333,15.0,6.0,medium,0.0,0.67,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
425632,44,1,0,8,90,83,3,0.38,1,4997,1778.0,2328.0,0.5,5.0,4.0,medium,0.33,0.33,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
425653,19,0,1,8,97,90,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
425953,36,1,0,8,181,168,4,0.5,0,3139,3193.4,1479.8,0.25,9.0,4.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
425966,55,1,0,8,94,87,2,0.25,1,7066,2637.3,661.0,0.5,9.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
426478,24,0,0,8,148,435,1,0.25,0,0,0.0,963.9,1.0,3.0,9.0,long,0.5,0.5,0.0,0.5,0.5,1,Change-Prone Travelers,✅ Free Cancellation
427426,35,0,0,8,121,113,3,0.38,1,4435,1457.3,250.0,0.5,14.0,3.0,short,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
427506,53,1,1,8,324,984,2,0.38,1,933,291.9,645.4,0.5,9.0,2.0,short,0.0,0.0,1.0,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
428056,36,0,0,8,139,129,4,0.5,0,13424,4754.5,2200.0,0.333,8.0,4.0,medium,0.25,0.0,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
428552,36,1,0,8,102,96,2,0.25,0,4551,1384.9,610.0,0.5,8.0,3.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
428858,20,0,0,8,372,1061,2,0.38,1,3932,1378.0,4178.0,0.5,9.0,7.0,medium,0.0,0.33,0.67,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
429345,65,1,1,8,136,128,1,0.13,0,0,0.0,714.0,1.0,9.0,6.0,medium,0.0,1.0,0.0,1.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
429375,32,0,0,8,268,821,2,0.38,2,2039,754.5,753.0,0.5,8.0,3.0,short,0.33,0.0,0.67,0.0,0.33,1,Change-Prone Travelers,✅ Free Cancellation
430722,27,0,0,8,326,940,2,0.38,2,2231,673.7,1328.6,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
431144,50,1,0,8,103,96,2,0.25,0,1335,455.6,1488.0,0.5,9.0,5.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
431337,36,0,0,8,125,115,3,0.38,3,7110,2417.3,2098.0,0.333,9.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
431602,36,0,0,8,359,1049,2,0.38,1,7807,6553.0,972.1,0.5,7.0,3.0,short,0.33,0.0,0.67,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
431746,39,0,0,8,75,70,1,0.13,2,1509,2200.6,414.2,1.0,7.0,3.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
431899,42,1,0,8,247,334,0,0.13,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,1.0,0.0,1.0,4,Serial Cancellers,💰 Travel or Credit Offer
431912,34,0,1,8,82,77,1,0.13,1,793,1183.6,0.0,0.0,6.0,2.0,short,1.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
432333,48,1,1,8,120,112,2,0.25,1,2962,1030.7,1681.0,0.5,9.0,6.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
432637,35,0,1,8,119,110,3,0.38,1,6987,2585.4,1355.5,0.333,7.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
432941,39,0,0,8,156,146,4,0.5,1,11489,13440.8,3867.0,0.333,7.0,6.0,medium,0.0,0.25,0.75,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
433080,43,1,0,8,158,147,4,0.5,3,6704,3377.9,1999.6,0.25,8.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
433339,24,0,1,8,125,115,2,0.25,1,337,109.3,2511.0,0.5,6.0,8.0,long,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
433905,24,0,0,8,113,105,1,0.13,0,0,0.0,3920.0,1.0,4.0,14.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
434238,49,1,1,8,119,110,2,0.25,1,522,193.8,44.0,1.0,10.0,2.0,short,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
434623,33,0,0,8,415,1100,3,0.5,1,6550,2189.9,1673.0,0.333,7.0,3.0,short,0.0,0.0,1.0,0.5,0.25,1,Change-Prone Travelers,✅ Free Cancellation
435231,29,0,0,9,124,103,2,0.22,1,324,105.8,999.0,0.5,9.0,5.0,medium,0.0,0.5,0.5,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
435596,52,0,0,8,176,164,2,0.25,1,4316,1606.9,1338.0,0.5,8.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
435669,43,0,1,8,125,116,2,0.25,1,4991,5140.1,320.0,0.5,7.0,2.0,short,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
435837,50,0,0,8,95,88,1,0.13,0,0,0.0,1848.0,1.0,8.0,12.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
435882,50,1,0,9,450,1005,2,0.33,1,3176,1182.5,1312.0,0.5,10.0,3.0,short,0.0,0.0,1.0,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
436320,48,1,1,8,143,132,2,0.25,1,2250,758.1,766.0,0.5,9.0,4.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
436894,41,1,0,8,72,68,2,0.25,1,2352,513.4,1057.0,0.5,9.0,10.0,long,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
437069,42,0,0,8,204,191,5,0.63,3,9243,4247.0,2845.6,0.25,8.0,5.0,medium,0.0,0.0,1.0,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
437162,29,0,0,8,408,1092,1,0.25,1,2821,1092.9,507.3,1.0,7.0,3.0,short,0.0,0.5,0.5,1.0,0.5,1,Change-Prone Travelers,✅ Free Cancellation
437251,42,0,0,8,150,138,3,0.38,1,5824,2174.2,522.0,0.5,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
437539,44,0,0,8,160,149,5,0.63,2,9126,3384.3,1779.0,0.2,8.0,4.0,medium,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
437549,38,0,0,8,131,122,3,0.38,3,5785,2021.7,1263.0,0.333,9.0,5.0,medium,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
438189,35,1,0,9,175,145,6,0.67,5,9385,5746.5,3505.6,0.25,9.0,3.0,short,0.17,0.0,0.83,0.17,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
438406,42,0,0,8,120,111,4,0.5,2,13924,6762.4,1503.0,0.333,8.0,2.0,short,0.25,0.0,0.75,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
438551,35,1,1,8,361,1048,2,0.38,0,0,0.0,451.5,0.5,6.0,2.0,short,0.0,0.67,0.33,0.33,0.33,1,Change-Prone Travelers,✅ Free Cancellation
438596,23,0,0,8,101,94,2,0.25,1,578,195.3,1372.0,0.5,10.0,5.0,medium,0.0,0.5,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
438839,48,0,1,8,131,121,3,0.38,2,4118,1104.9,3420.0,0.333,6.0,11.0,long,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
438937,36,0,0,8,96,90,2,0.25,1,5194,966.6,1487.3,0.5,8.0,5.0,medium,0.0,0.0,1.0,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
438985,28,0,0,8,186,254,2,0.38,1,7251,2563.5,876.2,0.5,7.0,3.0,short,0.0,0.0,1.0,0.67,0.33,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
438995,22,0,0,8,87,81,0,0.0,0,0,0.0,0.0,0.0,-1.0,-1.0,no_trip,0.0,0.0,0.0,0.0,0.0,2,Window Shoppers,💰 First-Booking Discount
439052,50,1,0,9,161,132,4,0.44,2,12280,4117.1,2918.0,0.25,7.0,6.0,medium,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
439120,37,1,0,8,160,149,2,0.25,1,4108,1595.8,83.7,1.0,10.0,2.0,short,0.5,0.0,0.5,0.5,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
439363,50,0,0,8,143,133,4,0.5,1,3576,1232.6,2204.0,0.333,8.0,6.0,medium,0.25,0.25,0.5,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
440212,38,1,1,8,149,138,1,0.13,1,3217,1041.6,174.0,1.0,6.0,3.0,short,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
440655,30,0,1,8,136,127,3,0.38,0,5942,1972.0,1482.6,0.5,6.0,3.0,short,0.0,0.0,1.0,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
441200,34,0,1,8,114,106,3,0.38,2,3047,1090.5,712.0,0.5,11.0,3.0,short,0.33,0.33,0.33,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
441205,45,1,1,8,150,140,2,0.25,1,4515,1595.5,0.0,0.0,9.0,5.0,medium,1.0,0.0,0.0,0.5,0.0,2,Window Shoppers,💰 First-Booking Discount
441448,27,0,1,8,79,74,1,0.13,1,1940,670.1,1800.0,1.0,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
441457,58,1,0,8,115,106,3,0.38,0,983,344.9,3766.0,0.333,6.0,5.0,medium,0.0,0.33,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
441982,46,0,0,8,122,113,5,0.63,2,7785,3345.9,3463.0,0.333,6.0,4.0,medium,0.4,0.0,0.6,0.4,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
442484,42,1,0,8,130,122,3,0.38,1,5172,1514.8,85.0,1.0,8.0,2.0,short,0.67,0.0,0.33,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
442718,47,1,1,8,130,121,4,0.5,1,12775,8160.9,1493.0,0.5,9.0,5.0,medium,0.5,0.0,0.5,0.5,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
442812,53,1,1,8,84,78,1,0.13,0,0,0.0,850.0,1.0,10.0,10.0,long,0.0,1.0,0.0,0.0,0.0,3,Hotel Loyalists,🏨 Extended Stay Discounts
442819,70,1,0,8,76,71,1,0.13,1,3764,1429.4,170.0,1.0,7.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
442833,38,1,0,8,132,122,4,0.5,1,10710,7529.3,2457.0,0.25,7.0,2.0,short,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
443305,20,0,0,8,92,86,1,0.13,1,1188,412.4,580.0,1.0,9.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
443453,35,0,0,8,144,135,4,0.5,1,8524,2809.2,690.6,0.25,7.0,2.0,short,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
443598,42,0,0,8,93,86,2,0.25,1,13556,4514.9,1619.7,0.5,12.0,7.0,medium,0.0,0.0,1.0,1.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
443652,29,0,0,8,129,120,4,0.5,4,6493,5209.0,2132.0,0.333,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
444387,44,1,0,8,115,107,3,0.38,1,5522,4611.0,86.0,0.5,127.0,8.0,long,0.33,0.0,0.67,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
444885,31,1,0,8,137,127,1,0.13,2,2511,939.0,444.0,1.0,6.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
445351,52,1,1,8,113,106,4,0.5,0,5317,1924.2,1444.2,0.333,6.0,4.0,medium,0.25,0.0,0.75,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
445515,38,0,0,8,121,112,2,0.25,1,7124,2741.9,1026.0,0.5,10.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
446124,44,0,0,8,144,135,5,0.63,3,9788,3620.0,2129.2,0.2,7.0,4.0,medium,0.0,0.0,1.0,0.2,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
446138,38,1,0,8,385,1071,2,0.38,0,1312,473.4,5380.0,0.5,7.0,9.0,long,0.0,0.33,0.67,0.67,0.33,1,Change-Prone Travelers,✅ Free Cancellation
446473,47,1,0,8,123,115,3,0.38,2,7718,2751.8,590.2,0.5,6.0,4.0,medium,0.33,0.0,0.67,0.67,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
446933,46,0,0,8,164,153,4,0.5,2,5593,2729.5,752.0,0.25,6.0,3.0,short,0.0,0.0,1.0,0.25,0.0,0,Premium Frequent Travelers,🏨 1 Free Hotel Night with Flight
447053,36,0,1,8,143,134,2,0.25,1,5004,1769.5,527.0,0.5,7.0,4.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
447591,21,0,0,8,144,134,1,0.13,0,1421,490.0,458.0,1.0,7.0,2.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
447737,41,0,0,8,118,110,3,0.38,3,8618,6441.0,331.6,0.5,8.0,2.0,short,0.33,0.0,0.67,0.33,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
447951,41,0,0,8,189,176,2,0.25,1,987,372.8,1212.0,0.5,8.0,3.0,short,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
448025,28,0,0,8,95,89,1,0.13,0,799,294.2,608.0,1.0,9.0,5.0,medium,0.0,0.0,1.0,0.0,0.0,5,Balanced Frequent Travelers,💼 Free Checked Bag + 🏨 Complimentary Hotel Upgrade
